Name,Status,Tenant,Site,Location,Rack,Rack Position,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Serial number,Asset tag,Region,Site Group,Parent Device,Position (Device Bay),Position,Rack face,Latitude,Longitude,Airflow,IPv4 Address,IPv6 Address,OOB IP,Cluster,Virtual Chassis,VC Position,VC Priority,Description,Config Template,Comments,Contacts,Tags,Created,Last updated,Platform,Server Group,Backup,DTAP state,Harddisk,open actions,CPU,Memory,Monitor hardware,HW buy date,HW warranty expiration,Warranty type,Console ports,Console server ports,Power ports,Power outlets,Interfaces,Front ports,Rear ports,Device bays,Module bays,Inventory items
fwl50-gsw-b,active,2,1,5,V30,Front 32.0,14,,,,1699,,,,,,,,32.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:09:14.195533Z,2025-07-22T10:09:14Z,,,,,,,,,,,,,0,0,2,0,30,0,0,0,0,0
fwl51-FGT-A,active,2,13,,,,14,,,,1759,,FGVMSLTM22001592,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:10:21.834538Z,2025-07-22T10:10:21Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl51-FGT-B,active,2,13,,,,14,,,,1760,,FGVMSLTM22001593,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:10:22.148877Z,2025-07-22T10:10:22Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl51.network.ispworks.net,active,2,13,,,,14,,,1637,1753,,,fwl51,,,,,,,,,,1637,,,,,,,,,,,,2025-07-22T10:10:18.060521Z,2025-07-22T10:10:18Z,,,,,,,,,,,,,1,0,1,0,11,0,0,0,0,0
fwl52.network.ispworks.net,active,2,13,,,,14,,,1638,1754,,,fwl52,,,,,,,,,,1638,,,,,,,,,,,,2025-07-22T10:10:18.688925Z,2025-07-22T10:10:19Z,,,,,,,,,,,,,1,0,1,0,11,0,0,0,0,0
fwl53.network.ispworks.net,active,2,13,,,,14,,,1639,1755,,,fwl53,,,,,,,,,,1639,,,,,,,,,,,,2025-07-22T10:10:19.300347Z,2025-07-22T10:10:19Z,,,,,,,,,,,,,1,0,1,0,11,0,0,0,0,0
fwl54-hel,active,2,13,,,,14,,,,1756,,FGT60FTK2109BJ3J,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:10:20.271037Z,2025-07-22T10:10:20Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl54-hel-a,active,3,18,,,,14,,,,2367,,,,,,,,,,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:20:59.745612Z,2025-07-22T13:20:59Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl54-hel-b,active,3,18,,,,14,,,,2368,,,,,,,,,,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:21:02.470602Z,2025-07-22T13:21:02Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl55-bar,active,2,13,,,,14,,,,1766,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:10:27.524964Z,2025-07-22T10:10:27Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl56-FGT-A,active,2,13,,,,14,,,,1761,,FGVM01TM19008447,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:10:22.457830Z,2025-07-22T10:10:22Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl56-FGT-B,active,2,13,,,,14,,,,1762,,FGVM01TM19008448,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:10:22.768063Z,2025-07-22T10:10:22Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl57-dk,active,2,13,,,,14,,,,1864,,FGT60FTK2209FDX1,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:12:08.189672Z,2025-07-22T10:12:08Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl58-dk,active,2,13,,,,14,,,,1865,,FGT60FTK2209FERX,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:12:08.516843Z,2025-07-22T10:12:08Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl59-hvi-a,planned,3,26,,,,14,,,,2369,,FGT60FTK2109CXG0,,,,,,,,,,Front to rear,,,,,fwl59-kop,1,1,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:21:05.127009Z,2025-08-27T13:04:01Z,,,,,,,,,,,,,1,0,1,0,11,0,0,0,0,0
fwl59-hvi-b,planned,3,26,,,,14,,,,2370,,FGT60FTK21091111,,,,,,,,,,Front to rear,,,,,fwl59-kop,2,2,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:21:09.166516Z,2025-08-27T13:04:12Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl59-sob,active,2,13,,,,14,,,,1879,,FGT60FTK2109CXG0,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:12:21.758236Z,2025-07-22T10:12:21Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
fwl61-am8-a,active,2,7,11,0601,Front 34.0,14,,,,1952,,,,,,,,34.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:13:34.787787Z,2025-07-22T10:13:34Z,,,,,,,,,,,,,1,0,2,0,15,0,0,0,0,0
fwl61-gsw-b,active,2,1,2,T27,Front 24.0,14,,,,2016,,,,,,,,24.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:14:28.612553Z,2025-07-22T10:14:28Z,,,,,,,,,,,,,1,0,1,0,15,0,0,0,0,0
fwl62-am8-a,active,2,7,11,0602,Front 18.0,14,,,,2011,,,,,,,,18.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:14:25.376488Z,2025-07-22T10:14:25Z,,,,,,,,,,,,,0,0,2,0,30,0,0,0,0,0
fwl62-gsw-b,active,2,1,2,P27,Front 27.0,14,,,,2017,,,,,,,,27.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:14:29.192864Z,2025-07-22T10:14:29Z,,,,,,,,,,,,,0,0,0,0,31,0,0,0,0,0
fwl63-am8-a,active,2,7,11,0602,Front 17.0,14,,,,2012,,,,,,,,17.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:14:26.291648Z,2025-07-22T10:14:26Z,,,,,,,,,,,,,0,0,2,0,30,0,0,0,0,0
fwl63-gsw-b,active,2,1,2,P27,Front 26.0,14,,,,2018,,,,,,,,26.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:14:29.754409Z,2025-07-22T10:14:29Z,,,,,,,,,,,,,0,0,2,0,30,0,0,0,0,0
Geckow.net,active,2,13,,,,4,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:42:58.101289Z,2025-07-22T09:42:58Z,,,,,,,,,,,,,0,0,2,0,2,0,0,0,0,0
generic_1u_patch_panel,active,3,20,31,Isaac Peral (unit 1),Front 7.0,33,,,,2409,,,,,,,,7.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:23:48.343862Z,2025-08-18T07:55:41Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Glaspaneel MMR1,active,2,1,2,S27,Front 14.0,5,,,,185,,,,,,,,14.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:44:38.281971Z,2025-07-22T09:44:38Z,,,,,,,,,,,,,0,0,0,0,6,0,0,0,0,0
Glaspaneel MMR2,active,2,1,2,S27,Front 15.0,5,,,,183,,,,,,,,15.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:44:36.890850Z,2025-07-22T09:44:36Z,,,,,,,,,,,,,0,0,0,0,6,0,0,0,0,0
gratiz,active,,13,,,,1,,,21,16,,G23DH3J,,,,,,,,,,,21,,,,,,,Webserver klant,,"Redhosting klant (108 - Yez Media B.V.)

Root password: kah3Me4s

Server is engiszins fucked; hangende processen, logging die niet werkt, binaries die stuk zijn, etc. Ook is de server erg oud.

Er liep een script op www.flappie.nl waarmee aliassen etc. aangemaakt konden worden voor e-mail. Deze werden met een script gepushed naar deze server. Dit werkt echter al jaren niet meer, sinds de activatie van de firewall op crimson.

De webserver stond al een flink lange tijd uit, zonder dat de klant hier melding van maakte. Wellicht kan deze dienst dus worden opgeheven.",,,2025-07-22T09:42:48.300639Z,2025-08-27T07:08:27Z,Debian 4.0 (etch),,,,,Zie comment,"DUAL CORE XEON 3050 (2.13GHZ, 2MB)",4GB (4x1GB),,2008-02-19,2012-02-19,4 hours,0,0,0,0,1,0,0,0,0,0
gsw-mrt1,active,2,13,,,,3,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:44:39.813689Z,2025-07-22T09:44:39Z,,,,,,,,,,,,,1,0,2,0,5,0,0,0,0,0
H4Hosting,active,2,3,3,325,Front 32.0,4,,,,142,,,,,,,,32.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:44:02.439539Z,2025-07-22T09:44:02Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
heidi-switch,active,2,5,10,C01,Front 41.0,14,,,,844,,,,,,,,41.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:54:19.836182Z,2025-07-22T09:54:19Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
HLR-DSSD2,active,1,5,8,A02,Front 18.0,23,,,,656,,,,,,,,18.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:51:51.371930Z,2025-07-22T09:51:51Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
HLR-DSSD2-DiskArray,active,1,5,8,A02,Front 2.0,22,,,,658,,,,,,,,2.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:51:52.562349Z,2025-07-22T09:51:52Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
HQ Router,active,2,13,,,,3,,,,868,,,Cisco 2941,,,,,,,,,,,,,,,,,,,IP: 192.168.105.1,,,2025-07-22T09:54:35.746729Z,2025-08-27T07:08:57Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Huawei 48V PDU 1,active,2,5,10,C08,Front 39.0,7,,,,796,,,,,,,,39.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:53:47.671402Z,2025-07-22T09:53:47Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Huawei 48V PDU 2,active,2,5,10,C08,Front 35.0,7,,,,797,,,,,,,,35.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:53:48.250184Z,2025-07-22T09:53:48Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Huawei 48V PDU 3,active,2,5,10,C08,Front 31.0,7,,,,798,,,,,,,,31.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:53:48.842188Z,2025-07-22T09:53:48Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Huawei 48V PDU 4,active,2,5,10,C08,Front 27.0,7,,,,799,,,,,,,,27.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:53:49.430262Z,2025-07-22T09:53:49Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Huawei 48V PDU 5,active,2,5,10,C08,Front 22.0,7,,,,800,,,,,,,,22.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:53:50.052949Z,2025-07-22T09:53:50Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Idomation,active,2,13,,,,4,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:43:02.996374Z,2025-07-22T09:43:02Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
ifective - HP procurve 1810-G0-8,active,2,7,12,0505,Rear 27.0,2,,,,1485,,,,,,,,27.0,Rear,,,,,,,,,,,,,,,,2025-07-22T10:05:03.270051Z,2025-07-22T10:05:03Z,,,,,,,,,,,,,0,0,1,0,3,0,0,0,0,0
IGWB0,active,,5,8,A05,Front 12.0,1,,,,649,,,,,,,,12.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:51:46.794518Z,2025-07-22T09:51:46Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0
IGWB1,active,,5,8,A05,Front 9.0,1,,,,650,,,,,,,,9.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:51:47.366687Z,2025-07-22T09:51:47Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0
Incompany media,active,2,13,,,,3,,,,985,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:56:00.921951Z,2025-07-22T09:56:00Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Intel server,active,,13,,,,1,,,618,1000,,,,,,,,,,,,,618,,,,,,,,,,,,2025-07-22T09:56:08.827443Z,2025-07-22T09:56:09Z,VMware ESXi 5.5,,,,,Figure out what is this,Intel(R) Xeon(R) CPU E3-1270 V2 @ 3.50GHz,32GB,,,,,0,0,0,0,4,0,0,0,0,0
IPCLK-1,active,,5,8,A01,Rear 18.0,1,,,,660,,,,,,,,18.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:51:54.134787Z,2025-07-22T09:51:54Z,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0
IPCLK-2,active,,5,8,A01,Rear 20.0,1,,,,661,,,,,,,,20.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:51:54.726775Z,2025-07-22T09:51:54Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0
it-server1,active,,5,10,C00,Front 34.0,1,,,,847,,,,,,,,34.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:54:21.571581Z,2025-07-22T09:54:21Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0
it-server2,active,,5,10,C00,Front 31.0,1,,,,848,,,,,,,,31.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:54:22.529354Z,2025-07-22T09:54:22Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0
it-server3,active,,5,10,C00,Front 25.0,1,,,,849,,,,,,,,25.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:54:23.092476Z,2025-07-22T09:54:23Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0
jbod02,active,1,13,,,,13,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:43:47.636449Z,2025-07-22T09:43:47Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
John de Kroon Cyberant,active,,13,,,,1,,,,720,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:52:33.311611Z,2025-07-22T09:52:33Z,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0
John de Kroon FW,active,2,13,,,,4,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:45:55.988622Z,2025-07-22T09:45:55Z,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0
John de Kroon server 1,active,2,13,,,,4,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:45:56.292182Z,2025-07-22T09:45:56Z,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0
John de Kroon server 2,active,2,13,,,,4,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:45:56.613569Z,2025-07-22T09:45:56Z,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0
Kabeldoorvoer 1,active,2,1,2,X27,Rear 18.0,12,,,,171,,,,,,,,18.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:44:29.539053Z,2025-07-22T09:44:29Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Kabeldoorvoer 2,active,2,1,2,X27,Rear 20.0,12,,,,172,,,,,,,,20.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:44:30.344102Z,2025-07-22T09:44:30Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Kabelgeleider office-prod 02,active,2,13,,,,17,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:45:42.884547Z,2025-08-14T09:29:07Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Kabelgeleider office-prod 03,active,2,13,,,,17,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:45:43.200016Z,2025-08-14T09:29:08Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Keyboard &amp; disk storage,active,,13,,,,11,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:43:49.966361Z,2025-07-22T09:43:49Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
KPN - NL-ASD2-IP157-NGEK-310-01,active,,13,,,,16,,,,193,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:44:43.660390Z,2025-07-22T09:44:43Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
KPN - NL-ASD2-IP157-NGEK-310-02,active,,13,,,,16,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:44:43.970250Z,2025-07-22T09:44:43Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
KVM-HLR-DSSD2,active,,5,8,A02,Front 16.0,24,,,,657,,,,,,,,16.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:51:51.952688Z,2025-07-22T09:51:51Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
KVM-STP01,active,,5,8,A08,Front 22.0,24,,,,625,,,,,,,,22.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:51:29.946174Z,2025-07-22T09:51:29Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
KVM-STP02,active,,5,8,A09,Front 22.0,24,,,,624,,,,,,,,22.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:51:29.341816Z,2025-07-22T09:51:29Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
lb1,active,2,13,,,,20,,,,387,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:47:13.493783Z,2025-07-22T09:47:13Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
lb2,active,2,13,,,,20,,,,388,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:47:13.810630Z,2025-07-22T09:47:13Z,,,,,,,,,,,,,1,0,1,0,10,0,0,0,0,0
lb3,active,2,1,2,T27,Front 35.0,20,,,,1288,,203-0393-05 REV F,,,,,,35.0,Front,,,,,,,,,,,,,Let op heeft geen rackmounts deze liggen in het VW opslag hok,,,2025-07-22T10:01:13.095381Z,2025-08-27T07:09:36Z,,,,,,,,,,,,,1,0,2,0,7,0,0,0,0,0
lb4,active,2,2,4,LI-05,Front 14.0,20,,,,1289,,,,,,,,14.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:01:13.667758Z,2025-07-22T10:01:13Z,,,,,,,,,,,,,1,0,2,0,7,0,0,0,0,0
LCD Monitor,active,,13,,,,11,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:43:46.776186Z,2025-07-22T09:43:46Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
LI-05 01,active,2,2,4,LI-05,Rear 46.0,5,,,,21,,,,,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:42:51.355851Z,2025-07-22T09:42:51Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0
LI-05 02,active,2,2,4,LI-05,Rear 44.0,5,,,,22,,,,,,,,44.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:42:52.282754Z,2025-07-22T09:42:52Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0
LI-05 03,active,2,2,4,LI-05,Rear 43.0,5,,,,23,,,,,,,,43.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:42:52.837871Z,2025-07-22T09:42:52Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
LI-05 04,active,2,2,4,LI-05,Rear 41.0,5,,,,24,,,,,,,,41.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:42:53.394525Z,2025-07-22T09:42:53Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
LI-05 fiber 5.4.23,active,2,2,4,LI-05,Rear 39.0,5,,,,25,,,,,,,,39.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:42:53.955128Z,2025-07-22T09:42:53Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
LI-07 01,active,6,2,4,LI-07,Rear 46.0,5,,,,2439,,,,,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-08-14T09:45:38.411621Z,2025-08-14T09:45:38Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
LI-08 01,active,6,2,4,LI-08,Rear 46.0,5,,,,2436,,,,,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-08-14T09:39:42.146031Z,2025-08-19T07:09:59Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
LI-09 01,active,2,2,4,LI-09,Rear 46.0,5,,,,32,,,,,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:42:58.970359Z,2025-07-22T09:42:58Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
LI-10 01,active,2,2,4,LI-10,Rear 46.0,5,,,,44,,,,,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:43:04.522266Z,2025-07-22T09:43:04Z,,,,,,,,,,,,,0,0,0,0,8,0,0,0,0,0
LI-11 01,active,2,2,4,LI-11,Rear 46.0,5,,,,45,,,,,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:43:05.084280Z,2025-07-22T09:43:05Z,,,,,,,,,,,,,0,0,0,0,8,0,0,0,0,0
LI-12 01,active,2,2,4,LI-12,Rear 46.0,5,,,,315,,,,,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:46:13.115865Z,2025-07-22T09:46:13Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
LI-13 01,active,2,2,4,LI-13,Rear 46.0,5,,,,316,,,,,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:46:13.667411Z,2025-07-22T09:46:13Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
LI-14 01,active,6,2,4,LI-14,Rear 46.0,5,,,,49,,,,,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:43:07.055020Z,2025-08-19T07:04:29Z,,,,,,,,,,,,,0,0,0,0,12,0,0,0,0,0
LI15,active,2,2,4,LI-15,Rear 46.0,5,,,,218,,,,,,,,46.0,Rear,,,,,,,,,,,,,,,,2025-07-22T09:45:04.323306Z,2025-07-22T09:45:04Z,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0
Linksys EF4116,active,2,13,,,,2,,,,254,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:45:31.778565Z,2025-07-22T09:45:31Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0
LNS Netvia,active,,13,,,,1,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:43:25.250174Z,2025-07-22T09:43:25Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0
lsw-304-nkf-master,active,2,3,3,304,Front 44.0,2,,,,1867,,,,,,,,44.0,Front,,,,,,,,sw93-nkf,1,,,,,,,2025-07-22T10:12:09.473737Z,2025-07-22T10:15:39Z,,,,,,,,,,,,,2,0,4,0,51,0,0,0,2,0
lsw-304-nkf-slave,active,2,3,3,304,Front 43.0,2,,,,1868,,,,,,,,43.0,Front,,,,,,,,sw93-nkf,2,,,,,,,2025-07-22T10:12:09.797938Z,2025-07-22T10:15:39Z,,,,,,,,,,,,,2,0,4,0,51,0,0,0,2,0
lsw-gsw-001-master,active,2,13,,,,2,,,,1854,,,,,,,,,,,,,,,,,lsw-P27-gsw,1,,,,,,,2025-07-22T10:11:56.629414Z,2025-07-22T10:15:37Z,,,,,,,,,,,,,1,0,2,0,52,0,0,0,2,0
lsw-gsw-001-slave,active,2,13,,,,2,,,,1855,,,,,,,,,,,,,,,,,lsw-P27-gsw,2,,,,,,,2025-07-22T10:11:56.970626Z,2025-07-22T10:15:38Z,,,,,,,,,,,,,1,0,3,0,52,0,0,0,2,0
lsw0-li09-evo,active,2,13,,,,2,,,,1913,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:12:56.623949Z,2025-07-22T10:12:56Z,,,,,,,,,,,,,1,0,2,0,53,0,0,0,0,0
lsw01-0602-am8,active,2,13,,,,2,,,,1909,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:12:54.696377Z,2025-07-22T10:12:54Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
lsw1-li09-evo,active,2,13,,,,2,,,,1914,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:12:56.946087Z,2025-07-22T10:12:56Z,,,,,,,,,,,,,1,0,2,0,53,0,0,0,0,0
lsw02-0602-am8,active,2,13,,,,2,,,,1910,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T10:12:55.029828Z,2025-07-22T10:12:55Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
M2000,active,,5,8,A00,Front 24.0,1,,,,664,,,,,,,,24.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:51:56.462537Z,2025-07-22T09:51:56Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0
M2000-LANSW0,active,2,5,8,A00,Front 40.0,2,,,,662,,,,,,,,40.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:51:55.342695Z,2025-07-22T09:51:55Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0
M2000-LANSW1,active,2,5,8,A00,Front 42.0,2,,,,663,,,,,,,,42.0,Front,,,,,,,,,,,,,,,,2025-07-22T09:51:55.901630Z,2025-07-22T09:51:55Z,,,,,,,,,,,,,0,0,0,0,24,0,0,0,0,0
mailmon02-server49,active,,13,,,,1,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:43:50.273124Z,2025-07-22T09:43:50Z,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0
Marvia,active,2,13,,,,4,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:42:59.894538Z,2025-07-22T09:42:59Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Maxitel,active,2,13,,,,4,,,,992,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:56:03.662683Z,2025-07-22T09:56:03Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
mcrt01-gsw,active,2,13,,,,3,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:44:18.860250Z,2025-07-22T09:44:18Z,,,,,,,,,,,,,1,0,2,0,5,0,0,0,0,0
mcrt01-gsw-n,active,2,1,2,T27,Front 37.0,3,,,,1800,,FXS2534Q4WT,,,,,,37.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:11:06.891301Z,2025-07-22T10:11:06Z,,,,,,,,,,,,,1,0,2,0,9,0,0,0,0,0
mcrt02-nkf,active,2,13,,,,3,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:44:31.956920Z,2025-07-22T09:44:31Z,,,,,,,,,,,,,1,0,2,0,5,0,0,0,0,0
mcrt02-nkf-n,active,2,3,3,304,Front 12.0,3,,,,1801,,,,,,,,12.0,Front,,,,,,,,,,,,,,,,2025-07-22T10:11:07.456169Z,2025-07-22T10:11:07Z,,,,,,,,,,,,,1,0,2,0,9,0,0,0,0,0
mcv01-dc2,active,,13,,,,21,,,,389,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-22T09:47:14.229241Z,2025-07-22T09:47:14Z,,,,,,,,,,,,,0,0,2,0,7,0,0,0,0,0
